,pKi,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
2647,8.68,0.0625,6,3,4,7,23,3,98.06,0.6007272431028231,3.0878000000000005,2.539027717864764,0,0,0,1,3,4,0,0,0
2648,8.52,0.0,5,2,4,6,21,2,77.83,0.6108999821549889,3.5955000000000013,2.3565153325909787,0,0,0,1,3,4,0,0,0
2649,7.65,0.0625,5,2,4,6,22,2,77.83,0.6072906986290435,3.903920000000002,2.415812299494449,0,0,0,1,3,4,0,0,0
2650,8.77,0.0,5,2,4,6,21,2,77.83,0.6108999821549889,3.5955000000000013,2.36475379412944,0,0,0,1,3,4,0,0,0
2651,8.3,0.0,5,3,4,6,23,2,84.92,0.5879230001542427,3.7081000000000017,2.2674323102872656,0,0,0,2,2,4,0,0,0
2652,7.47,0.0,5,2,4,6,24,2,88.48,0.6027527107375761,3.8741800000000017,2.331003793001008,0,0,0,2,2,4,0,0,0
2653,6.96,0.0555555555555555,5,2,4,6,24,3,73.92,0.6125486472655857,4.0111000000000026,2.172564232561447,0,0,0,2,2,4,0,0,0
2654,6.94,0.0555555555555555,5,2,4,6,24,3,73.92,0.6125486472655857,4.011100000000002,2.120823133660348,0,0,0,2,2,4,0,0,0
2655,7.09,0.0555555555555555,5,3,4,6,24,3,84.92,0.5988566828113692,3.494800000000001,2.2185651116823277,0,0,0,2,2,4,0,0,0
2656,7.28,0.0555555555555555,5,3,4,6,24,3,84.92,0.5988566828113692,3.494800000000001,2.2728677490449645,0,0,0,2,2,4,0,0,0
2657,7.72,0.0,4,2,4,5,22,2,64.69,0.6076155183831896,4.002500000000002,2.072801463695633,0,0,0,2,2,4,0,0,0
2658,6.61,0.0833333333333333,4,2,3,5,17,1,64.69,0.7120989310492789,2.6439200000000014,2.2314543369425976,0,0,0,1,2,3,0,0,0
2659,6.19,0.1333333333333333,5,2,3,6,21,2,74.85,0.7637617471222294,2.85374,2.1109382749302146,0,0,0,1,2,3,0,0,0
2660,5.25,0.2,6,2,3,7,17,1,82.51,0.7026847173444056,1.47104,2.6740213895328644,0,0,0,0,3,3,0,0,0
2661,5.39,0.3076923076923077,5,2,4,6,19,1,69.62,0.7372022889052048,2.338,2.6573780644036376,1,0,1,0,3,3,0,0,0
2662,6.49,0.3461538461538461,10,1,5,12,38,7,113.29999999999998,0.3740101030181827,3.1475000000000017,2.570890388166479,0,1,1,2,2,4,0,1,1
2663,7.11,0.32,10,2,5,12,37,7,124.15999999999995,0.3429379329565765,2.758900000000001,2.602096724839477,0,1,1,2,2,4,0,1,1
2664,7.03,0.32,10,2,5,12,37,7,124.15999999999995,0.3429379329565765,2.7589,2.635047933630686,0,1,1,2,2,4,0,1,1
2665,6.72,0.3461538461538461,10,2,5,11,37,7,124.15999999999995,0.3839008234941375,2.3048199999999994,2.5905041973669505,0,1,1,2,2,4,0,1,1
2666,6.39,0.32,10,2,5,13,38,7,124.15999999999995,0.3341508514067873,2.898000000000001,2.726162710236931,0,1,1,2,2,4,0,1,1
2667,6.91,0.2916666666666667,10,2,5,11,35,6,124.15999999999995,0.4225621510548295,2.0008,2.508166370481636,0,1,1,2,2,4,0,1,1
2668,6.97,0.2916666666666667,10,2,5,12,36,6,124.15999999999995,0.4080103722294421,2.1399,2.56753312756285,0,1,1,2,2,4,0,1,1
2669,6.0,0.2916666666666667,10,2,5,12,36,6,124.15999999999995,0.3962830594777278,2.6542000000000003,2.5956231728117185,0,1,1,2,2,4,0,1,1
2670,6.69,0.2916666666666667,10,2,5,12,36,6,124.15999999999995,0.3962830594777278,2.6542000000000003,2.588862991816244,0,1,1,2,2,4,0,1,1
2671,7.05,0.2916666666666667,10,2,5,12,36,6,124.15999999999995,0.3658255384558078,2.7633,2.648028150187283,0,1,1,2,2,4,0,1,1
2672,6.85,0.32,10,2,5,11,36,6,124.15999999999995,0.4119409435345482,2.30922,2.574976113988189,0,1,1,2,2,4,0,1,1
2673,6.85,0.4210526315789473,10,2,4,11,30,5,124.15999999999995,0.6023998866498829,0.4260000000000009,2.54907513163929,0,1,1,1,2,3,0,1,1
2674,6.53,0.32,10,2,5,11,36,6,124.15999999999995,0.4121828576097209,2.3892999999999995,3.119937103459584,0,1,1,2,2,4,0,1,1
2675,7.28,0.3125,9,2,3,10,26,5,120.92,0.6792438914162622,0.7401999999999997,2.49911312976702,0,0,0,1,2,3,0,0,0
2676,6.45,0.2608695652173913,9,2,4,10,33,8,120.92,0.4120674023789866,2.3530999999999995,2.5332623853484915,0,0,0,2,2,4,0,0,0
2677,5.45,0.7368421052631579,9,4,5,9,28,6,125.55,0.5721328613035459,0.8184999999999996,3.860695905096761,2,1,3,0,2,2,2,1,3
2678,5.59,0.7368421052631579,9,4,5,10,29,6,125.55,0.5145219425688294,1.4718999999999995,3.946619970259986,2,1,3,0,2,2,2,1,3
2679,5.49,0.6666666666666666,9,4,5,10,28,4,125.19,0.554752176416322,0.8629999999999989,4.278042089984514,3,0,3,0,2,2,3,0,3
2680,6.28,0.7272727272727273,9,4,7,10,32,5,125.19,0.5017085594409519,1.6415999999999993,5.383509540952506,5,0,5,0,2,2,5,0,5
2681,5.27,0.7142857142857143,10,5,6,11,32,6,145.42000000000002,0.3893724906591377,0.471499999999999,5.3858496931080415,4,0,4,0,2,2,4,0,4
2682,5.37,0.7368421052631579,8,4,6,9,28,4,116.32,0.5671976291491976,1.3552999999999995,5.362481795036645,4,0,4,0,2,2,4,0,4
2683,6.33,0.4545454545454545,10,5,3,10,21,2,148.41,0.4861761357373346,-2.226299999999999,3.692177684791325,0,1,1,0,2,2,0,1,1
2684,5.66,0.5416666666666666,11,2,5,11,35,6,124.4,0.4240703449976176,4.014000000000003,3.0833466781739425,1,0,1,0,4,4,1,0,1
2685,4.67,0.45,11,0,5,11,31,2,106.82,0.4825837119022607,2.3281,2.8883442630429563,0,1,1,0,4,4,0,1,1
2686,6.12,0.2307692307692307,9,3,4,10,23,4,112.09,0.5735313308546537,1.0634,3.0882077019679173,0,0,0,0,4,4,0,0,0
2687,6.17,0.4736842105263157,9,3,5,10,29,5,112.09,0.513921244887059,2.869800000000001,3.119758155997592,1,0,1,0,4,4,1,0,1
2688,4.89,0.3333333333333333,9,1,5,10,25,2,89.31,0.5722182268996686,1.1023999999999994,3.0414781592535647,0,1,1,0,4,4,0,1,1
2689,5.31,0.1666666666666666,7,2,2,7,19,3,100.1,0.8009263504387524,0.3864000000000002,2.184214400708843,0,0,0,1,1,2,0,0,0
2690,6.89,0.0,6,2,3,6,19,2,86.94,0.7531226491557493,1.8088,2.246569782685356,0,0,0,1,2,3,0,0,0
2691,6.52,0.1176470588235294,6,4,3,7,24,5,96.95,0.6599061836764014,2.878600000000002,2.1589692588395177,0,0,0,2,1,3,0,0,0
2692,6.34,0.15,6,2,3,7,27,7,105.87,0.6043966434441154,3.781460000000002,2.647513535802519,0,0,0,1,2,3,0,0,0
2693,6.2,0.0952380952380952,7,2,3,8,29,5,125.68,0.5080036638001979,3.5480600000000013,2.507370174804528,0,0,0,1,2,3,0,0,0
2694,6.16,0.1,6,2,3,8,28,5,112.79,0.4984820587467798,4.214560000000002,2.552573854302389,0,0,0,1,2,3,0,0,0
2695,7.02,0.1,7,2,3,8,28,5,125.93,0.515492537920025,3.7460600000000017,2.6899119263569187,0,0,0,1,2,3,0,0,0
2696,6.97,0.0588235294117647,6,2,3,7,24,4,112.52,0.7282480811176067,3.3544600000000013,2.6416702621839985,0,0,0,0,3,3,0,0,0
2697,7.62,0.0588235294117647,6,2,3,7,24,4,112.52,0.7282480811176067,3.3544600000000013,2.6347652454615904,0,0,0,0,3,3,0,0,0
2698,6.94,0.0588235294117647,6,2,3,7,24,4,112.52,0.7282480811176067,3.3544600000000013,2.641951198638848,0,0,0,0,3,3,0,0,0
2699,7.03,0.0526315789473684,6,2,3,7,26,4,123.42000000000002,0.7035369740554226,3.831140000000002,2.6711469530811254,0,0,0,1,2,3,0,0,0
2700,6.24,0.0526315789473684,7,3,3,8,27,5,136.93,0.6435942977883672,3.6576600000000017,2.5695332492874154,0,0,0,1,2,3,0,0,0
2701,7.17,0.0526315789473684,7,4,3,8,27,5,142.71999999999997,0.652220141379087,3.0583600000000013,2.603521913255026,0,0,0,1,2,3,0,0,0
2702,7.17,0.1,7,2,3,8,28,5,125.93,0.515492537920025,3.7460600000000017,2.5699271162303354,0,0,0,1,2,3,0,0,0
2703,7.51,0.1052631578947368,6,3,3,7,26,5,119.86,0.6668687143473182,3.451760000000002,2.621862129796302,0,0,0,1,2,3,0,0,0
2704,6.65,0.0526315789473684,6,2,3,7,26,5,116.7,0.5449792349929224,3.6421600000000014,2.48025526908944,0,0,0,1,2,3,0,0,0
2705,6.05,0.0769230769230769,6,2,2,7,20,3,123.42000000000002,0.8554700032922415,2.28284,2.8992105756112174,0,0,0,0,2,2,0,0,0
2706,7.55,0.2631578947368421,6,1,4,6,25,3,69.28999999999999,0.7348270725720789,3.8698000000000015,3.0056808509746578,0,1,1,1,2,3,0,0,0
2707,6.8,0.6428571428571429,6,1,3,6,20,3,72.68,0.9247550760959348,1.5837,2.7010078283584704,1,0,1,0,2,2,1,0,1
2708,7.51,0.4666666666666667,10,3,4,10,25,5,113.64,0.6614985467503982,0.0208000000000003,2.686939539653986,0,1,1,0,3,3,0,1,1
2709,8.42,0.3333333333333333,9,3,5,9,30,6,110.4,0.5046039334970266,2.6530000000000014,2.6265224337753565,0,1,1,1,3,4,0,1,1
2710,9.48,0.3,10,3,5,12,32,6,113.64,0.4628507648224357,1.8737999999999997,2.712370675398418,0,1,1,1,3,4,0,1,1
2711,5.97,0.3529411764705882,7,0,4,7,24,2,65.06,0.6861379670164265,0.4494999999999991,2.342546831139339,0,1,1,1,2,3,0,0,0
2712,5.82,0.3529411764705882,7,0,4,9,26,2,65.06,0.6646548069031812,1.7562999999999993,2.513196797155969,0,1,1,1,2,3,0,0,0
2713,6.46,0.3,8,0,5,10,30,3,77.95,0.4858979591241779,2.226399999999999,2.646413399254028,0,1,1,1,3,4,0,0,0
2714,6.44,0.3,8,0,5,10,30,3,77.95,0.4858979591241779,2.226399999999999,2.689219191109231,0,1,1,1,3,4,0,0,0
2715,6.66,0.3333333333333333,8,0,5,12,33,3,77.95,0.4544031950882421,2.591799999999999,2.7656269985753763,0,1,1,1,3,4,0,0,0
2716,6.69,0.3333333333333333,8,0,5,10,28,3,77.95,0.5092801151168574,1.6344999999999994,2.797320813893432,0,1,1,0,4,4,0,0,0
2717,6.22,0.45,7,0,5,7,27,1,65.06,0.652575756904288,1.3268999999999995,3.096735526263874,1,1,2,1,2,3,0,0,0
2718,6.29,0.4210526315789473,7,0,4,8,27,4,65.06,0.629184476575407,1.6445999999999996,2.5759498484776966,0,1,1,1,2,3,0,0,0
2719,6.64,0.4210526315789473,7,0,4,8,27,4,65.06,0.6807441504554378,1.5355,2.478979403133568,0,1,1,1,2,3,0,0,0
2720,5.05,0.3125,7,0,4,8,24,1,65.06,0.6624128840943597,1.1072999999999995,2.501864032463038,0,1,1,1,2,3,0,0,0
2721,5.75,0.1666666666666666,5,2,3,6,24,3,73.80000000000001,0.8021906862368731,3.2745000000000006,2.5088987052529337,0,0,0,1,2,3,0,0,0
2722,6.43,0.3125,7,0,4,8,24,2,65.06,0.6602530525672141,1.2163999999999997,2.4865072012345646,0,1,1,1,2,3,0,0,0
2723,6.05,0.3125,7,0,4,8,24,2,65.06,0.6602530525672141,1.2163999999999997,2.5174626547362866,0,1,1,1,2,3,0,0,0
2724,6.11,0.3529411764705882,8,0,4,8,25,3,74.28999999999999,0.6920013938067753,0.4624999999999999,2.420267060352467,0,1,1,1,2,3,0,0,0
2725,5.92,0.3529411764705882,7,0,4,8,25,2,65.06,0.6958681676595644,0.9830999999999996,2.4534543130997197,0,1,1,1,2,3,0,0,0
2726,5.52,0.4117647058823529,8,0,4,8,25,3,77.95,0.6844068491994255,0.2814999999999996,2.555945494031464,0,1,1,0,3,3,0,0,0
2727,5.08,0.3529411764705882,7,0,4,9,26,2,65.06,0.6315459665642823,1.7455999999999996,2.5890217971559686,0,1,1,1,2,3,0,0,0
2728,5.7,0.4,7,0,4,8,23,2,65.06,0.6999503705315376,0.9054999999999996,2.6173234416128874,0,1,1,0,3,3,0,0,0
2729,5.1,0.3888888888888889,8,0,4,9,27,3,74.28999999999999,0.6784122881039942,1.506,2.4873351926072527,0,1,1,1,2,3,0,0,0
2730,5.05,0.3529411764705882,7,0,4,9,26,2,65.06,0.6806825421345916,1.6364999999999996,2.5573564125405834,0,1,1,1,2,3,0,0,0
2731,5.77,0.3529411764705882,7,0,4,8,25,2,65.06,0.6512541840077632,1.6064999999999996,2.4922532141986213,0,1,1,1,2,3,0,0,0
2732,5.79,0.3529411764705882,7,0,4,8,25,2,65.06,0.6512541840077632,1.6064999999999996,2.521882005407411,0,1,1,1,2,3,0,0,0
2733,6.2,0.3888888888888889,8,0,4,10,28,3,74.28999999999999,0.6596232720586024,1.6450999999999996,2.7479040481591657,0,1,1,1,2,3,0,0,0
2734,5.99,0.3888888888888889,7,0,4,7,25,2,65.06,0.7025698627893344,1.1524199999999998,2.437359148264555,0,1,1,1,2,3,0,0,0
2735,6.72,0.3529411764705882,7,0,4,9,26,2,65.06,0.6806825421345916,1.6364999999999996,2.5769006433098145,0,1,1,1,2,3,0,0,0
2736,6.05,0.3888888888888889,7,0,4,8,26,2,65.06,0.6877232483158352,1.8874999999999995,2.428103251318245,0,1,1,1,2,3,0,0,0
2737,6.12,0.3888888888888889,7,0,4,8,26,2,65.06,0.6388780976894398,1.9966,2.50329924710328,0,1,1,1,2,3,0,0,0
2738,6.02,0.4210526315789473,8,0,4,8,27,3,74.28999999999999,0.6945244558633551,1.2426999999999997,2.41953750029956,0,1,1,1,2,3,0,0,0
2739,5.8,0.3888888888888889,7,0,4,9,27,2,65.06,0.6539896444937173,2.5409000000000006,2.509337654145714,0,1,1,1,2,3,0,0,0
2740,8.7,0.2352941176470588,7,1,4,7,24,3,82.17999999999999,0.7460524782612464,2.8763000000000014,3.1848382160465007,0,1,1,1,2,3,0,0,0
2741,9.0,0.2777777777777778,7,1,4,7,25,3,82.18,0.7382112667149742,3.264800000000001,3.274409345015827,0,1,1,1,2,3,0,0,0
2742,8.52,0.2352941176470588,6,1,4,7,24,3,69.03999999999999,0.7406541475895603,3.344800000000002,3.1042837009963336,0,1,1,1,2,3,0,0,0
2743,8.3,0.2352941176470588,7,2,4,7,24,3,84.82999999999998,0.7238105023292989,2.6114000000000006,3.1712890521669017,0,1,1,1,2,3,0,0,0
2744,6.55,0.2352941176470588,7,1,4,7,24,3,82.17999999999999,0.7460524782612464,2.8763000000000014,3.2251626307622185,0,1,1,1,2,3,0,0,0
2745,7.06,0.0625,9,5,4,11,27,5,150.01999999999998,0.4595191550689679,2.188,2.616552535264594,0,0,0,1,3,4,0,0,0
2746,6.53,0.1176470588235294,9,5,4,11,28,6,150.01999999999998,0.4328621699102713,2.230500000000001,2.637214275431893,0,0,0,1,3,4,0,0,0
2747,8.24,0.2105263157894736,10,4,5,12,31,4,144.46999999999997,0.4691472902784209,1.9025000000000003,2.647970082167653,0,1,1,1,3,4,0,1,1
2748,6.55,0.2727272727272727,9,2,5,10,32,5,110.61,0.4571446816945516,3.4318000000000017,2.567594993016284,0,1,1,1,3,4,0,1,1
2749,6.76,0.2608695652173913,9,2,5,9,32,6,99.91,0.4962272456233014,1.8403999999999985,2.5195167342126314,0,1,1,2,2,4,0,1,1
2750,6.64,0.2608695652173913,8,2,5,8,31,6,90.68000000000002,0.5196179947791962,2.604000000000001,2.456381471987859,0,1,1,2,2,4,0,1,1
2751,7.34,0.2916666666666667,8,2,5,8,32,6,90.68000000000002,0.5057476539890855,2.9941000000000013,2.4712805639998656,0,1,1,2,2,4,0,1,1
2752,6.6,0.1052631578947368,8,3,4,8,27,5,107.67,0.5563323308085274,1.5004999999999995,2.4177206363942343,0,0,0,2,2,4,0,0,0
2753,7.07,0.2916666666666667,9,2,5,9,33,6,93.92,0.4832806503108556,1.7555999999999992,2.531188160782735,0,1,1,2,2,4,0,1,1
2754,6.45,0.15,9,4,4,9,29,6,127.90000000000002,0.4431982211239952,0.8613999999999997,2.954139632848369,0,0,0,2,2,4,0,0,0
2755,7.04,0.32,9,3,5,9,34,7,110.91,0.4355088248261607,2.3549999999999995,3.0167596878179,0,1,1,2,2,4,0,1,1
2756,6.71,0.2916666666666667,10,3,5,10,34,7,120.14,0.4204758912463641,1.2012999999999996,3.0625596878179007,0,1,1,2,2,4,0,1,1
2757,8.37,0.25,9,3,5,9,33,6,110.55,0.4738858548208545,2.5538,2.479831910782736,0,1,1,2,2,4,0,1,1
2758,8.29,0.28,9,3,5,9,34,6,110.55,0.460623810381939,2.943900000000001,2.4971699036118284,0,1,1,2,2,4,0,1,1
2759,8.44,0.25,10,3,5,10,34,6,119.78,0.451057838131921,1.790199999999999,2.5429699036118283,0,1,1,2,2,4,0,1,1
2760,7.96,0.28,10,3,5,10,35,6,113.79,0.4391056257113072,1.705399999999999,2.556820384190699,0,1,1,2,2,4,0,1,1
2761,7.93,0.2,10,3,6,10,40,7,113.78999999999998,0.3294466635857386,3.2802000000000016,2.57008348282655,0,1,1,3,2,5,0,1,1
2762,6.91,0.3076923076923077,10,5,5,10,36,7,136.57,0.3639204114008288,2.1287,2.654647050291704,0,1,1,2,2,4,0,1,1
2763,6.37,0.3529411764705882,10,0,5,10,27,3,103.58,0.5008236440755212,1.4127999999999994,3.4308302161893325,0,1,1,0,4,4,0,1,1
2764,5.57,0.4,12,1,4,12,32,9,138.67,0.3834281350829007,1.9578999999999995,3.456047738082836,0,0,0,0,4,4,0,0,0
2765,6.35,0.3684210526315789,12,1,4,12,31,8,138.67,0.4121749973702006,1.5677999999999992,3.4704466346616147,0,0,0,0,4,4,0,0,0
2766,6.42,0.2272727272727272,11,2,5,11,33,7,132.6,0.3607243448958443,2.3482000000000003,3.7039320134714977,0,0,0,1,4,5,0,0,0
2767,5.89,0.2272727272727272,10,1,5,10,32,7,112.37,0.3915976235554343,2.8573000000000013,3.2751377661688945,0,0,0,1,4,5,0,0,0
2768,5.88,0.2272727272727272,11,2,5,11,33,7,132.6,0.3611635866924267,2.5629,3.378289865305332,0,0,0,1,4,5,0,0,0
2769,6.46,0.3125,11,2,4,11,27,6,132.6,0.4675813854652284,0.6068999999999992,3.4686288329571795,0,0,0,0,4,4,0,0,0
2770,6.05,0.2083333333333333,11,2,6,11,35,7,128.16000000000005,0.3401147494896984,3.3386000000000013,3.5185166812199995,0,0,0,1,5,6,0,0,0
2771,6.07,0.1904761904761904,10,1,5,10,31,6,112.37,0.4197244745651625,2.987300000000001,3.3446129283679102,0,0,0,1,4,5,0,0,0
2772,6.26,0.4210526315789473,10,1,4,10,29,8,112.37000000000002,0.4517401077141489,2.804800000000001,3.4181275846555987,0,0,0,0,4,4,0,0,0
2773,6.4,0.4210526315789473,10,1,4,10,29,7,112.37,0.4737282076696845,2.6607000000000003,3.438101200695744,0,0,0,0,4,4,0,0,0
2774,5.9,0.3888888888888889,10,1,4,10,28,6,112.37,0.504681292251447,2.2706,3.4464810148030534,0,0,0,0,4,4,0,0,0
2775,6.09,0.3125,10,1,4,10,26,5,112.37,0.5376455630628426,1.6344999999999994,3.413826947077406,0,0,0,0,4,4,0,0,0
2776,6.97,0.3125,6,1,4,6,22,2,64.59,0.924746391971033,2.4873000000000003,3.307854999534686,0,2,2,1,1,2,0,0,0
2777,6.01,0.7619047619047619,7,2,6,7,28,7,92.91,0.7624749767598447,2.1465,4.799665057201299,4,0,4,0,2,2,4,0,4
2778,6.88,0.0,5,1,4,8,29,5,72.2,0.4612100838579053,5.164600000000003,2.2584022709188165,0,0,0,2,2,4,0,0,0
2779,5.92,0.0454545454545454,5,1,4,6,28,5,72.2,0.4773623611325577,5.194820000000004,2.0924878865430045,0,0,0,2,2,4,0,0,0
2780,7.41,0.0,4,1,4,6,29,5,59.06,0.4073988893788884,5.946800000000003,1.9125215149278196,0,0,0,3,1,4,0,0,0
2781,7.08,0.0,4,1,4,5,26,4,54.88,0.551102696527773,5.124400000000003,1.9218850339192048,0,0,0,2,2,4,0,0,0
2782,7.11,0.0,4,1,4,7,30,5,59.06,0.4294693083243069,5.571600000000003,2.067487807335686,0,0,0,3,1,4,0,0,0
2783,8.48,0.125,7,3,3,7,23,4,106.93,0.7625159215653698,1.95222,2.420858654092715,0,0,0,0,3,3,0,0,0
2784,9.96,0.2631578947368421,9,4,3,9,28,7,136.39,0.5607797680598401,1.71182,3.204495815192537,0,0,0,0,3,3,0,0,0
2785,8.89,0.2222222222222222,8,3,3,9,27,7,116.16,0.6543945552316061,2.300520000000001,2.797870617182676,0,0,0,0,3,3,0,0,0
2786,10.11,0.125,8,3,3,10,26,5,116.16,0.6834520679053854,2.959200000000001,2.788797455743955,0,0,0,1,2,3,0,0,0
2787,8.47,0.35,10,2,5,10,30,6,127.0,0.5110036871053099,2.1207200000000004,3.4128106700911145,0,1,1,0,4,4,0,1,1
2788,7.3,0.0,8,3,3,9,19,2,107.67,0.7256100512180025,0.8982999999999999,3.141756635832209,0,0,0,0,3,3,0,0,0
2789,8.77,0.125,5,2,3,6,22,2,77.58,0.7861408311411666,2.938740000000001,2.3128841512314224,0,0,0,1,2,3,0,0,0
2790,6.07,0.0,9,4,4,10,27,3,138.37,0.5367112371182384,0.7767999999999985,2.45044721689875,0,0,0,2,2,4,0,0,0
2791,5.41,0.1052631578947368,9,2,4,10,29,4,115.59000000000002,0.5415238865334578,1.2605999999999993,2.5600734685297724,0,0,0,2,2,4,0,0,0
2792,5.2,0.1428571428571428,9,3,4,9,30,6,116.54,0.4727755746375059,2.1044,2.5053096320226267,0,0,0,2,2,4,0,0,0
2793,6.24,0.0952380952380952,10,4,4,10,31,6,144.61,0.4337491159519663,1.9327,2.436690591714287,0,0,0,2,2,4,0,0,0
2794,9.15,0.04,9,3,5,9,34,5,116.54,0.4222436889630213,3.3903000000000008,2.3432426308845558,0,0,0,3,2,5,0,0,0
2795,7.69,0.0769230769230769,10,3,5,10,36,6,125.77,0.3798771315349377,3.398900000000001,2.4259926583804035,0,0,0,3,2,5,0,0,0
2796,7.38,0.0,9,4,5,9,33,4,127.54,0.3956726797443579,3.087300000000001,2.394226956329293,0,0,0,3,2,5,0,0,0
2797,5.87,0.074074074074074,10,3,5,10,37,6,133.61,0.3448441176992566,3.5584000000000016,2.436714070889652,0,0,0,3,2,5,0,0,0
2798,7.09,0.0,10,4,5,10,35,5,144.61,0.3608931098057975,3.079900000000001,2.397160370481636,0,0,0,3,2,5,0,0,0
2799,7.55,0.0416666666666666,10,5,5,11,35,6,150.39999999999998,0.3326475658464431,2.3889000000000005,2.5433037550970194,0,0,0,3,2,5,0,0,0
2800,8.12,0.2608695652173913,7,2,5,7,30,5,90.57,0.548725140356264,2.648200000000001,2.393923508262665,1,1,2,2,1,3,0,1,1
2801,6.92,0.0909090909090909,5,1,4,6,28,4,67.77000000000001,0.5274692581279579,5.136240000000004,2.3107819036370216,0,0,0,1,3,4,0,0,0
2802,5.45,0.0476190476190476,5,1,4,7,28,4,67.77000000000001,0.5343499711947923,4.966920000000003,2.370017801072919,0,0,0,1,3,4,0,0,0
2803,8.96,0.0,4,2,4,4,21,1,68.87,0.5786312056116801,2.9372000000000007,2.0257162559933306,1,0,1,2,1,3,0,0,0
2804,7.95,0.0588235294117647,3,2,4,3,20,1,51.8,0.57034520598694,3.297000000000001,2.0862605150785303,1,0,1,2,1,3,0,0,0
2805,9.02,0.15,7,2,3,7,27,5,103.28,0.7425051540951686,3.290280000000002,2.2817937756032034,0,0,0,2,1,3,0,0,0
2806,8.76,0.1052631578947368,6,2,3,6,25,4,94.05,0.7876850731120364,3.2816800000000006,2.249506707465917,0,0,0,2,1,3,0,0,0
2807,8.67,0.0,5,1,4,5,26,4,74.74000000000001,0.5653602314071102,5.018880000000003,2.2080544644886366,0,0,0,2,2,4,0,0,0
2808,8.44,0.1904761904761904,7,1,3,7,28,6,89.29,0.7006020157567431,3.749780000000003,2.358303552452341,0,0,0,2,1,3,0,0,0
2809,8.24,0.0,5,2,3,6,21,2,88.73,0.7790203748276184,2.99658,2.3573213127398613,0,0,0,1,2,3,0,0,0
2810,8.24,0.0,4,2,4,4,25,2,75.59,0.5925794421006284,4.417680000000002,2.117678633436915,0,0,0,3,1,4,0,0,0
2811,8.16,0.0555555555555555,5,2,3,5,23,3,84.82,0.8022154658962583,3.273080000000001,2.0977439687780297,0,0,0,2,1,3,0,0,0
2812,8.05,0.0555555555555555,4,2,3,4,22,2,75.59,0.7809598434300797,3.572900000000001,2.0420618187252195,0,0,0,2,1,3,0,0,0
2813,8.0,0.0,5,2,3,5,20,2,88.73,0.7665891095739357,2.85748,2.2907555831898474,0,0,0,1,2,3,0,0,0
2814,7.99,0.0,5,3,3,5,22,2,95.82,0.7553690911975647,2.9700800000000003,2.198609071472472,0,0,0,2,1,3,0,0,0
2815,7.99,0.1052631578947368,6,2,3,6,25,4,94.05,0.7876850731120363,3.281680000000001,2.208403132167975,0,0,0,2,1,3,0,0,0
2816,7.94,0.15,6,1,3,6,26,5,80.06,0.7578923031537732,3.7411800000000026,2.327507867842039,0,0,0,2,1,3,0,0,0
2817,7.81,0.0,4,2,3,5,22,2,75.59,0.7782941207103053,3.917880000000001,2.1187629176263165,0,0,0,2,1,3,0,0,0
2818,7.81,0.0,4,2,3,6,23,2,75.59,0.7853109338357922,3.5426800000000007,2.241941429778567,0,0,0,2,1,3,0,0,0
2819,7.8,0.1153846153846153,7,1,4,7,33,7,89.29,0.4101870131861779,5.451680000000005,2.301374648636985,0,0,0,3,1,4,0,0,0
2820,7.79,0.0,4,2,3,5,22,2,75.59,0.7844136551239131,3.4035800000000007,2.0632420385054377,0,0,0,2,1,3,0,0,0
2821,7.76,0.08,6,1,4,6,31,6,80.06,0.4573516657246071,5.443080000000004,2.25122062667932,0,0,0,3,1,4,0,0,0
2822,7.75,0.0,4,2,3,5,22,2,75.59,0.7844136551239131,3.4035800000000007,2.140540939604339,0,0,0,2,1,3,0,0,0
2823,7.75,0.0555555555555555,5,2,3,5,23,3,84.82,0.8022154658962583,3.273080000000001,2.1178334792675404,0,0,0,2,1,3,0,0,0
2824,7.71,0.0,4,2,3,5,22,2,75.59,0.7844136551239131,3.4035800000000007,2.1297013791647785,0,0,0,2,1,3,0,0,0
2825,7.66,0.0,4,2,3,5,22,2,75.59,0.7564282375723592,4.026980000000002,2.1165189615823614,0,0,0,2,1,3,0,0,0
2826,7.58,0.0,5,3,3,5,22,2,95.82,0.7553690911975647,2.9700800000000003,2.13590137916478,0,0,0,2,1,3,0,0,0
2827,7.57,0.0,5,1,4,5,27,4,74.49000000000001,0.5715167283902107,4.820880000000003,2.1599082695303284,0,0,0,2,2,4,0,0,0
2828,7.55,0.0416666666666666,6,1,5,6,30,4,80.06,0.5170225250693669,5.154580000000003,2.273979132133178,0,1,1,3,1,4,0,0,0
2829,7.45,0.0,4,2,3,6,23,2,75.59,0.740653549217702,4.571280000000002,2.243871370606969,0,0,0,2,1,3,0,0,0
2830,7.44,0.0,5,2,3,5,21,2,88.48,0.7749709568705517,2.6594800000000003,2.203889017657895,0,0,0,1,2,3,0,0,0
2831,7.34,0.0555555555555555,5,2,3,5,23,3,84.82,0.8022154658962583,3.273080000000001,2.038753059687121,0,0,0,2,1,3,0,0,0
