,molecule_chembl_id,Ki,units,pKi,smiles,molecular_weight,n_hba,n_hbd,logp,passed
3247,CHEMBL4547517,5.7,nM,8.24,COc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1OC,363.133139404,8,2,2.1465999999999994,True
3248,CHEMBL4447113,2.4,nM,8.62,COc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)c(OC)c1,363.133139404,8,2,2.1465999999999994,True
3249,CHEMBL4563432,22.9,nM,7.64,Nc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,318.122909068,7,4,1.7115999999999998,True
3250,CHEMBL4530009,428.0,nM,6.37,O=C(Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12)c1ccco1,388.06301124399994,7,1,4.858600000000004,True
3251,CHEMBL4456057,1144.0,nM,5.94,O=C(Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12)c1ccccc1,398.08374668799996,6,1,5.265600000000004,True
3252,CHEMBL4449916,3980.0,nM,5.4,O=C(Nc1nc(-c2ccccc2)nc2sc(-c3ccccc3)nc12)c1ccco1,398.08374668799996,6,1,5.2656000000000045,True
3253,CHEMBL4470622,104.0,nM,6.98,O=C(Nc1nc(-c2ccccc2)nc2sc(-c3ccccc3)nc12)c1ccccc1,408.104482132,5,1,5.6726000000000045,True
3254,CHEMBL4435944,1951.0,nM,5.71,Cc1nc(NC(=O)c2ccccc2)c2nc(-c3ccccc3)sc2n1,346.088832068,5,1,4.314020000000002,True
3255,CHEMBL4439172,2.36,nM,8.63,Cc1ccc(-c2nc(N)c3nc(-c4ccco4)sc3n2)o1,298.05244655999996,6,2,3.496920000000002,True
3256,CHEMBL4559969,3.4,nM,8.47,Nc1nc(-c2ccco2)nc2sc(-c3ccco3)nc12,284.036796496,6,2,3.1885000000000003,True
3257,CHEMBL4529321,1.64,nM,8.79,Nc1nc(-c2cccc(O)c2)nc2sc(-c3ccco3)nc12,310.05244655999996,6,3,3.301100000000001,True
3258,CHEMBL4470683,7.7,nM,8.11,N#Cc1cccc(-c2nc(N)c3nc(-c4ccco4)sc3n2)c1,319.05278090800005,6,2,3.467180000000001,True
3259,CHEMBL4457917,1.9,nM,8.72,COc1cccc(-c2nc(N)c3nc(-c4ccco4)sc3n2)c1,324.068096624,6,2,3.6041000000000016,True
3260,CHEMBL4452898,11.2,nM,7.95,COc1ccc(-c2nc(N)c3nc(-c4ccco4)sc3n2)cc1,324.068096624,6,2,3.6041000000000016,True
3261,CHEMBL4546595,7.7,nM,8.11,Nc1nc(-c2ccc(CO)cc2)nc2sc(-c3ccco3)nc12,324.06809662399996,6,3,3.0878000000000005,True
3262,CHEMBL4530682,2.1,nM,8.68,Nc1nc(-c2cccc(CO)c2)nc2sc(-c3ccco3)nc12,324.06809662399996,6,3,3.0878000000000005,True
3263,CHEMBL4466609,3.0,nM,8.52,Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,294.05753194,5,2,3.5955000000000013,True
3264,CHEMBL4449436,22.4,nM,7.65,Cc1ccc(-c2nc(N)c3nc(-c4ccccc4)sc3n2)o1,308.073182004,5,2,3.903920000000002,True
3265,CHEMBL4440137,1.7,nM,8.77,Nc1nc(-c2ccco2)nc2sc(-c3ccccc3)nc12,294.05753194,5,2,3.5955000000000013,True
3266,CHEMBL4447861,5.0,nM,8.3,Nc1nc(-c2cccc(O)c2)nc2sc(-c3ccccc3)nc12,320.073182004,5,3,3.7081000000000017,True
3267,CHEMBL4449870,33.6,nM,7.47,N#Cc1cccc(-c2nc(N)c3nc(-c4ccccc4)sc3n2)c1,329.07351635200007,5,2,3.8741800000000017,True
3268,CHEMBL4466375,109.8,nM,6.96,COc1cccc(-c2nc(N)c3nc(-c4ccccc4)sc3n2)c1,334.088832068,5,2,4.0111000000000026,True
3269,CHEMBL4537666,115.3,nM,6.94,COc1ccc(-c2nc(N)c3nc(-c4ccccc4)sc3n2)cc1,334.088832068,5,2,4.011100000000002,True
3270,CHEMBL4522146,82.0,nM,7.09,Nc1nc(-c2ccc(CO)cc2)nc2sc(-c3ccccc3)nc12,334.088832068,5,3,3.4948000000000015,True
3271,CHEMBL4445763,53.0,nM,7.28,Nc1nc(-c2cccc(CO)c2)nc2sc(-c3ccccc3)nc12,334.088832068,5,3,3.4948000000000015,True
3272,CHEMBL4566909,19.0,nM,7.72,Nc1nc(-c2ccccc2)nc2sc(-c3ccccc3)nc12,304.078267384,4,2,4.002500000000002,True
3273,CHEMBL4454225,248.0,nM,6.61,Cc1nc(N)c2nc(-c3ccccc3)sc2n1,242.06261732,4,2,2.6439200000000014,True
3274,CHEMBL4530036,650.0,nM,6.19,Cc1sc2nc(NC(=O)c3ccccc3)[nH]c(=O)c2c1C,299.072847656,5,2,2.85374,True
3275,CHEMBL4555340,5690.0,nM,5.25,Cc1sc2nc(N)nc(-n3cncn3)c2c1C,246.06876531999998,6,2,1.47104,True
3276,CHEMBL4552737,4060.0,nM,5.39,Nc1nc(-n2ccnc2)c2c3c(sc2n1)CCCC3,271.089166416,5,2,2.338,True
3277,CHEMBL4547661,322.0,nM,6.49,CCCn1c(=O)c2[nH]c(-c3ccc(S(=O)(=O)N4CCN(c5ccc(Cl)cc5)CC4)cc3)nc2n(CC)c1=O,556.1659520880002,10,1,3.1475000000000017,True
3278,CHEMBL4540206,77.8,nM,7.11,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(Br)cc5)CC4)cc3)[nH]c2c1=O,586.099786444,10,2,2.7589000000000006,True
3279,CHEMBL4464522,92.4,nM,7.03,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cccc(Br)c5)CC4)cc3)[nH]c2c1=O,586.099786444,10,2,2.7588999999999997,True
3280,CHEMBL4440526,189.0,nM,6.72,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cccc(C)c5)CC4)cc3)[nH]c2c1=O,522.20492444,10,2,2.3048199999999994,True
3281,CHEMBL4566170,403.0,nM,6.39,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(Br)c(F)c5)CC4)cc3)[nH]c2c1=O,604.090364632,10,2,2.8980000000000006,True
3282,CHEMBL4572369,122.0,nM,6.91,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5)CC4)cc3)[nH]c2c1=O,494.173624312,10,2,2.0008,True
3283,CHEMBL4471205,108.0,nM,6.97,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(F)cc5)CC4)cc3)[nH]c2c1=O,512.1642025,10,2,2.1399,True
3284,CHEMBL4460114,1000.0,nM,6.0,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5cccc(Cl)c5)CC4)cc3)[nH]c2c1=O,528.13465196,10,2,2.6542000000000003,True
3285,CHEMBL4441276,204.0,nM,6.69,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5Cl)CC4)cc3)[nH]c2c1=O,528.13465196,10,2,2.6542000000000003,True
3286,CHEMBL4450864,89.5,nM,7.05,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5Br)CC4)cc3)[nH]c2c1=O,572.0841363800001,10,2,2.7633,True
3287,CHEMBL4454481,2990.0,nM,5.52,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(I)cc5)CC4)cc3)[nH]c2c1=O,620.07027228,10,2,2.6054000000000004,True
3288,CHEMBL4443090,140.0,nM,6.85,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5C)CC4)cc3)[nH]c2c1=O,508.189274376,10,2,2.30922,True
3289,CHEMBL4455937,140.0,nM,6.85,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(C)CC4)cc3)[nH]c2c1=O,432.157974248,10,2,0.4260000000000009,True
3290,CHEMBL4586090,293.0,nM,6.53,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5)C(C)C4)cc3)[nH]c2c1=O,508.189274376,10,2,2.3892999999999995,True
3291,CHEMBL4581448,52.7,nM,7.28,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N(C)C)cc3)[nH]c2c1=O,377.115775088,9,2,0.7401999999999997,True
3292,CHEMBL4473749,357.0,nM,6.45,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N(C)CCc4ccccc4)cc3)[nH]c2c1=O,467.16272528,9,2,2.3530999999999995,True
3293,CHEMBL8565,3790.0,nM,5.42,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O,350.068490548,9,3,0.7365999999999997,True
3294,CHEMBL4533718,3550.0,nM,5.45,OC[C@H]1O[C@@H](n2cnc3c(NC(C4CCC4)C4CCC4)ncnc32)[C@H](O)[C@@H]1O,389.206304344,9,4,0.8184999999999996,True
3295,CHEMBL4439013,5200.0,nM,5.28,O[C@@H]1[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(NC(C3CCC3)C3CCC3)ncnc21,407.17241737200004,8,3,2.0649999999999995,True
3296,CHEMBL4468006,2550.0,nM,5.59,OC[C@H]1O[C@@H](n2cnc3c(NC(C4CCC4)C4CCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,423.16733199199996,9,4,1.4718999999999995,True
3297,CHEMBL4562258,1340.0,nM,5.87,O[C@@H]1[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(NC3C[C@H]4CC[C@@H]3C4)ncnc21,379.14111724400004,8,3,1.2847999999999997,True
3298,CHEMBL4541086,2050.0,nM,5.69,O[C@@H]1[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(N[C@H]3C[C@H]4CC[C@@H]3C4)ncnc21,379.14111724400004,8,3,1.2847999999999997,True
3299,CHEMBL4543137,1750.0,nM,5.76,Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CCl)C[C@H]12,329.044630016,7,4,0.5834999999999998,True
3300,CHEMBL331291,3250.0,nM,5.49,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC4CCCC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,406.152016276,9,4,0.8629999999999989,True
3301,CHEMBL4463802,520.0,nM,6.28,O=C(NC1CC1)[C@@]12C[C@@H]1[C@@H](n1cnc3c(N[C@H]4C[C@H]5CC[C@@H]4C5)nc(Cl)nc31)[C@H](O)[C@@H]2O,458.18331640400004,9,4,1.6415999999999993,True
3302,CHEMBL4579650,5400.0,nM,5.27,O=C(NCCO)[C@@]12C[C@@H]1[C@@H](n1cnc3c(N[C@H]4C[C@H]5CC[C@@H]4C5)nc(Cl)nc31)[C@H](O)[C@@H]2O,462.178231024,10,5,0.471499999999999,True
3303,CHEMBL4587144,4260.0,nM,5.37,OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(N[C@H]4C[C@H]5CC[C@@H]4C5)nc(Cl)nc31)[C@H](O)[C@@H]2O,405.156767308,8,4,1.3552999999999995,True
3304,CHEMBL519809,466.0,nM,6.33,CNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,294.107652928,10,5,-2.226299999999999,True
3305,CHEMBL4530586,3900.0,nM,5.41,Cn1cc2c(nc(NNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,370.150186436,11,2,2.1226,True
3306,CHEMBL4461773,624.0,nM,6.21,Cn1cc2c(nc(NCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,398.181486564,11,2,2.2075999999999993,True
3307,CHEMBL4440479,195.0,nM,6.71,Cn1cc2c(nc(NCCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,412.19713662800007,11,2,2.5977000000000006,True
3308,CHEMBL4583657,313.0,nM,6.5,Cn1cc2c(nc(NCCCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,426.21278669200007,11,2,2.987800000000001,True
3309,CHEMBL4526138,346.0,nM,6.46,Cn1cc2c(nc(NCCCCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,440.22843675600006,11,2,3.377900000000002,True
3310,CHEMBL4533332,1260.0,nM,5.9,Cn1cc2c(nc(NCCOCCOCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,486.23391606000007,13,2,2.2407999999999992,True
3311,CHEMBL4468152,2170.0,nM,5.66,Cn1cc2c(nc(NCC3CCC(CNC(=O)OC(C)(C)C)CC3)n3nc(-c4ccco4)nc23)n1,480.25973688400006,11,2,4.014000000000003,True
3312,CHEMBL4437493,21400.0,nM,4.67,Cn1cc2c(nc(N3CCN(C(=O)OC(C)(C)C)CC3)n3nc(-c4ccco4)nc23)n1,424.19713662800007,11,0,2.3281,True
3313,CHEMBL4521591,233.0,nM,6.63,Cl.Cn1cc2c(nc(NN)n3nc(-c4ccco4)nc23)n1,306.07443465200004,9,3,0.9783999999999997,True
3314,CHEMBL4474394,756.0,nM,6.12,Cl.Cn1cc2c(nc(NCCN)n3nc(-c4ccco4)nc23)n1,334.10573478000003,9,3,1.0634,True
3315,CHEMBL4592185,253.0,nM,6.6,Cl.Cn1cc2c(nc(NCCCN)n3nc(-c4ccco4)nc23)n1,348.12138484400003,9,3,1.4534999999999996,True
3316,CHEMBL4458117,169.0,nM,6.77,Cl.Cn1cc2c(nc(NCCCCN)n3nc(-c4ccco4)nc23)n1,362.13703490800003,9,3,1.8435999999999997,True
3317,CHEMBL4468805,52.6,nM,7.28,Cl.Cn1cc2c(nc(NCCCCCN)n3nc(-c4ccco4)nc23)n1,376.15268497200003,9,3,2.2337,True
3318,CHEMBL4469102,314.0,nM,6.5,Cl.Cn1cc2c(nc(NCCOCCOCCN)n3nc(-c4ccco4)nc23)n1,422.1581642760001,11,3,1.0965999999999994,True
3319,CHEMBL4553304,348.0,nM,6.46,Cl.Cn1cc2c(nc(NCCCOCCOCCOCCCN)n3nc(-c4ccco4)nc23)n1,494.2156791520001,12,3,1.8933999999999995,True
3320,CHEMBL4441421,682.0,nM,6.17,Cl.Cn1cc2c(nc(NCC3CCC(CN)CC3)n3nc(-c4ccco4)nc23)n1,416.1839851000001,9,3,2.8698000000000006,True
3321,CHEMBL4568941,12900.0,nM,4.89,Cl.Cn1cc2c(nc(N3CCNCC3)n3nc(-c4ccco4)nc23)n1,360.12138484400003,9,1,1.1023999999999994,True
3322,CHEMBL4471897,16100.0,nM,4.79,CC(=O)COc1cccc2cc(-c3ccccc3)c(=O)oc12,294.089208928,4,0,3.427800000000002,True
3323,CHEMBL1777843,55000.0,nM,4.26,CCOc1cccc2cc(-c3ccccc3)c(=O)oc12,266.09429430800003,3,0,3.8587000000000033,True
3324,CHEMBL4587147,42100.0,nM,4.38,Cc1cccc2cc(-c3ccccc3)c(=O)oc12,236.083729624,2,0,3.7684200000000025,True
3325,CHEMBL4556851,25900.0,nM,4.59,COc1ccc(-c2cc3cccc(C)c3oc2=O)cc1OC,296.104858992,4,0,3.7856200000000024,True
3326,CHEMBL4567011,32900.0,nM,4.48,COc1cc(-c2cc3cccc(C)c3oc2=O)cc(OC)c1OC,326.115423676,5,0,3.794220000000003,True
3327,CHEMBL4532465,59100.0,nM,4.23,COc1cccc2cc(-c3ccc([N+](=O)[O-])cc3)c(=O)oc12,297.063722452,6,0,3.376800000000003,True
3328,CHEMBL4452834,35700.0,nM,4.45,CC(=O)Oc1cccc2cc(-c3ccccc3)c(=O)oc12,280.073558864,4,0,3.3853000000000026,True
3329,CHEMBL4551749,21100.0,nM,4.68,CC(=O)Oc1ccc2cc(-c3ccccc3)c(=O)oc2c1OC(C)=O,338.07903816799995,6,0,3.310600000000001,True
3330,CHEMBL4533647,64400.0,nM,4.19,CC(=O)Oc1ccc(-c2cc3cccc(OC(C)=O)c3oc2=O)cc1OC(C)=O,396.0845174719999,8,0,3.2359000000000018,True
3331,CHEMBL1777846,42300.0,nM,4.37,O=c1oc2c(O)cccc2cc1-c1ccccc1,238.06299418,3,1,3.165600000000002,True
3332,CHEMBL3950921,12100.0,nM,4.92,O=c1oc2c(O)c(O)ccc2cc1-c1ccccc1,254.0579088,4,2,2.8712000000000018,True
3333,CHEMBL4553497,55300.0,nM,4.26,O=c1oc2c(O)c(O)ccc2cc1-c1ccc(O)cc1,270.05282342000004,5,3,2.5768000000000004,True
3334,CHEMBL3914193,14000.0,nM,4.85,O=c1oc2c(O)cccc2cc1-c1ccc(O)c(O)c1,270.05282342000004,5,3,2.5768000000000013,True
3335,CHEMBL3939546,25500.0,nM,4.59,O=c1oc2c(O)c(O)ccc2cc1-c1ccc(O)c(O)c1,286.04773804,6,4,2.282400000000001,True
3336,CHEMBL1712711,4900.0,nM,5.31,CCOC(=O)c1nc(N)c(=O)n(-c2ccccc2)n1,260.090940244,7,2,0.3864000000000002,True
3337,CHEMBL1340426,130.0,nM,6.89,Nc1nc(-c2ccccc2)nn1C(=O)c1ccco1,254.08037556,6,2,1.8087999999999997,True
3338,CHEMBL4465891,5850.0,nM,5.23,COc1cc(CCNc2nc(C#Cc3ccccc3F)nc3c2ncn3[C@H]2[C@H](O)[C@H](O)[C@@H]3C[C@@H]32)ccc1O,515.196882532,9,4,2.6466000000000007,True
3339,CHEMBL4436453,300.0,nM,6.52,Nc1nc(NCc2ccc(Cl)cc2)nc(-c2ccccc2CO)n1,341.104337812,6,4,2.878600000000002,True
3340,CHEMBL4560929,461.0,nM,6.34,N#Cc1c(NCc2ccccc2)nc(SCCO)c(C#N)c1-c1ccco1,376.09939675199996,6,2,3.781460000000002,True
3341,CHEMBL4521162,636.0,nM,6.2,COC(=O)c1cccc(CSc2nc(N)c(C#N)c(-c3cccnc3)c2C#N)c1,401.0946457200001,7,2,3.5480600000000013,True
3342,CHEMBL4517597,693.0,nM,6.16,COC(=O)c1cccc(CSc2nc(N)c(C#N)c(-c3cccs3)c2C#N)c1,406.05581768800005,6,2,4.214560000000002,True
3343,CHEMBL4562453,96.0,nM,7.02,COC(=O)c1cccc(CSc2nc(N)c(C#N)c(-c3ccoc3)c2C#N)c1,390.078661308,7,2,3.7460600000000017,True
3344,CHEMBL4447663,108.0,nM,6.97,N#Cc1c(N)nc(SCc2ccccn2)c(C#N)c1-c1ccco1,333.068430972,6,2,3.3544600000000013,True
3345,CHEMBL4440752,24.0,nM,7.62,N#Cc1c(N)nc(SCc2cccnc2)c(C#N)c1-c1ccco1,333.068430972,6,2,3.3544600000000013,True
3346,CHEMBL4436509,114.0,nM,6.94,N#Cc1c(N)nc(SCc2ccncc2)c(C#N)c1-c1ccco1,333.068430972,6,2,3.3544600000000013,True
3347,CHEMBL4521115,93.0,nM,7.03,N#Cc1cccc(CSc2nc(N)c(C#N)c(-c3ccco3)c2C#N)c1,357.06843097200004,6,2,3.831140000000002,True
3348,CHEMBL4582498,581.0,nM,6.24,N#Cc1c(N)nc(SCc2cccc(C(=O)O)c2)c(C#N)c1-c1ccco1,376.063011244,7,3,3.6576600000000017,True
3349,CHEMBL4581984,67.0,nM,7.17,N#Cc1c(N)nc(SCc2cccc(C(N)=O)c2)c(C#N)c1-c1ccco1,375.078995656,7,4,3.0583600000000013,True
3350,CHEMBL4448894,68.0,nM,7.17,COC(=O)c1cccc(CSc2nc(N)c(C#N)c(-c3ccco3)c2C#N)c1,390.078661308,7,2,3.7460600000000017,True
3351,CHEMBL4557250,31.0,nM,7.51,N#Cc1c(N)nc(SCc2cccc(CO)c2)c(C#N)c1-c1ccco1,362.08374668799996,6,3,3.451760000000002,True
3352,CHEMBL4557518,224.0,nM,6.65,N#Cc1c(N)nc(SCC(=O)c2ccccc2)c(C#N)c1-c1ccco1,360.06809662399996,6,2,3.6421600000000014,True
3353,CHEMBL4439963,887.0,nM,6.05,N#CCSc1nc(N)c(C#N)c(-c2ccco2)c1C#N,281.03713084400005,6,2,2.28284,True
3354,CHEMBL3787197,28.0,nM,7.55,CC1=C(C(=O)OC(C)C)C(c2ccco2)n2c(nc3ccccc32)N1,337.1426414680001,6,1,3.8698000000000023,True
3355,CHEMBL102859,157.0,nM,6.8,CCn1c(=O)c2nc(C3CCCC3)[nH]c2n(CC)c1=O,276.15862588,6,1,1.5836999999999999,True
3356,CHEMBL3934661,31.0,nM,7.51,CN1CCN(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1,343.18690629200006,10,3,0.020800000000000374,True
3357,CHEMBL187810,1.3,nM,8.89,Nc1nc(NCCCN2CCN(c3ccccc3)CC2)nc2nc(-c3ccco3)nn12,419.21820642000006,10,3,1.985699999999999,True
3358,CHEMBL3937413,3.8,nM,8.42,Nc1nc(NCCN2CCC(c3ccccc3)CC2)nc2nc(-c3ccco3)nn12,404.207307388,9,3,2.6530000000000014,True
3359,CHEMBL184061,0.33,nM,9.48,Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,441.18371273200006,10,3,1.8737999999999995,True
3360,CHEMBL4560229,1060.0,nM,5.97,Cn1c(=O)c2c(nc3n2CCN(Cc2ccccc2)C3)n(C)c1=O,325.153874848,7,0,0.4494999999999991,True
3361,CHEMBL4548500,1510.0,nM,5.82,Cn1c(=O)c2c(nc3n2CCN(Cc2ccc(Cl)c(Cl)c2)C3)n(C)c1=O,393.075930144,7,0,1.7562999999999993,True
3362,CHEMBL4554778,346.0,nM,6.46,Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4ccc(Cl)cc4)n2)C3)n(C)c1=O,442.09787252800004,8,0,2.226399999999999,True
3363,CHEMBL4483392,363.0,nM,6.44,Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4cccc(Cl)c4)n2)C3)n(C)c1=O,442.09787252800004,8,0,2.226399999999999,True
3364,CHEMBL4549506,217.0,nM,6.66,Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4ccc(C(F)(F)F)cc4)n2)C3)n(C)c1=O,476.12422950800004,8,0,2.591799999999999,True
3365,CHEMBL4540395,203.0,nM,6.69,Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4cccs4)n2)C3)n(C)c1=O,414.093265816,8,0,1.6344999999999994,True
3366,CHEMBL4451303,595.0,nM,6.22,Cn1c(=O)c2c(nc3n2CCN([C@@H]2CCCc4ccccc42)C3)n(C)c1=O,365.18517497600004,7,0,1.3268999999999997,True
3367,CHEMBL4567470,512.0,nM,6.29,Cn1c(=O)c2c(nc3n2CCN(CCCc2cccc(Br)c2)C3)n(C)c1=O,431.095687044,7,0,1.6445999999999996,True
3368,CHEMBL4582207,230.0,nM,6.64,Cn1c(=O)c2c(nc3n2CCN(CCCc2ccc(Cl)cc2)C3)n(C)c1=O,387.14620262399995,7,0,1.5354999999999999,True
3369,CHEMBL4442891,8860.0,nM,5.05,Cn1c(=O)c2c(nc3n2CCN(c2cccc(Cl)c2)C3)n(C)c1=O,345.09925243199996,7,0,1.1072999999999995,True
3370,CHEMBL2165804,1760.0,nM,5.75,CC(C)n1cc(-c2ncc(N)nc2-c2ccc(F)cc2)ccc1=O,324.138639384,5,2,3.2745000000000006,True
3371,CHEMBL4563397,369.0,nM,6.43,Cn1c(=O)c2c(nc3n2CCN3Cc2cccc(Br)c2)n(C)c1=O,389.048736852,7,0,1.2163999999999997,True
3372,CHEMBL4573517,887.0,nM,6.05,Cn1c(=O)c2c(nc3n2CCN3Cc2ccccc2Br)n(C)c1=O,389.048736852,7,0,1.2163999999999997,True
3373,CHEMBL4554404,784.0,nM,6.11,COc1ccccc1CN1CCn2c1nc1c2c(=O)n(C)c(=O)n1C,341.148789468,8,0,0.4624999999999999,True
3374,CHEMBL4540760,1210.0,nM,5.92,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2F)n(C)c1=O,343.144453036,7,0,0.9830999999999996,True
3375,CHEMBL4565406,3040.0,nM,5.52,Cn1c(=O)c2c(nc3n2CCCN3CCc2cccnc2)n(C)c1=O,340.16477388,8,0,0.28149999999999964,True
3376,CHEMBL4533073,8270.0,nM,5.08,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(F)c(Br)c2)n(C)c1=O,421.0549651040001,7,0,1.7455999999999996,True
3377,CHEMBL4574105,2020.0,nM,5.7,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccs2)n(C)c1=O,331.110295784,7,0,0.9054999999999997,True
3378,CHEMBL4574192,8000.0,nM,5.1,COc1ccc(CN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)cc1Cl,389.12546718,8,0,1.506,True
3379,CHEMBL4517925,8910.0,nM,5.05,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Cl)cc2F)n(C)c1=O,377.105480684,7,0,1.6364999999999996,True
3380,CHEMBL4537668,1700.0,nM,5.77,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Br)c2)n(C)c1=O,403.064386916,7,0,1.6064999999999996,True
3381,CHEMBL4535750,1610.0,nM,5.79,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2Br)n(C)c1=O,403.064386916,7,0,1.6064999999999996,True
3382,CHEMBL4570974,627.0,nM,6.2,COc1ccc(Cl)c(CN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)c1F,407.116045368,8,0,1.6450999999999996,True
3383,CHEMBL4558859,1020.0,nM,5.99,Cc1ccccc1CN1CCCn2c1nc1c2c(=O)n(C)c(=O)n1C,339.16952491200004,7,0,1.1524199999999998,True
3384,CHEMBL4521517,189.0,nM,6.72,Cn1c(=O)c2c(nc3n2CCCN3Cc2c(F)cccc2Cl)n(C)c1=O,377.10548068400004,7,0,1.6364999999999996,True
3385,CHEMBL4550899,881.0,nM,6.05,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccccc2Cl)n(C)c1=O,373.13055256,7,0,1.8874999999999995,True
3386,CHEMBL4559410,767.0,nM,6.12,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccccc2Br)n(C)c1=O,417.08003698000005,7,0,1.9965999999999997,True
3387,CHEMBL4549927,959.0,nM,6.02,COc1ccccc1CN1CCCCn2c1nc1c2c(=O)n(C)c(=O)n1C,369.180089596,8,0,1.2426999999999997,True
3388,CHEMBL4483563,1580.0,nM,5.8,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccc(Cl)cc2Cl)n(C)c1=O,407.091580208,7,0,2.5409000000000006,True
3389,CHEMBL4645754,2.0,nM,8.7,CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1ncco1,324.12224037199996,7,1,2.8763000000000014,True
3390,CHEMBL4632760,1.0,nM,9.0,CC1=C(C(=O)OC(C)C)C(c2ncco2)n2c(nc3ccccc32)N1,338.137890436,7,1,3.264800000000001,True
3391,CHEMBL4634105,3.0,nM,8.52,CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1nccs1,340.09939675199996,6,1,3.344800000000002,True
3392,CHEMBL4632427,5.0,nM,8.3,CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1ncc[nH]1,323.13822478400004,7,2,2.6114000000000006,True
3393,CHEMBL4640980,282.0,nM,6.55,CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1cnco1,324.12224037199996,7,1,2.8763000000000014,True
3394,CHEMBL4643898,87.0,nM,7.06,Nc1nc(NCc2ccc(S(N)(=O)=O)cc2)nc2sc(-c3ccco3)nc12,402.05688030799996,9,5,2.1879999999999997,True
